anyo,id_territori,territori,nivel_territorial,sexe,valor
2018,,Fonollosa,municipi,Homes,743
2018,,Fonollosa,municipi,Dones,696
2018,,Fonollosa,municipi,Total,1439
2018,,Fontanals de Cerdanya,municipi,Homes,231
2018,,Fontanals de Cerdanya,municipi,Dones,224
2018,,Fontanals de Cerdanya,municipi,Total,455
2018,,Fontanilles,municipi,Homes,76
2018,,Fontanilles,municipi,Dones,62
2018,,Fontanilles,municipi,Total,138
2018,,Fontcoberta,municipi,Homes,733
2018,,Fontcoberta,municipi,Dones,741
2018,,Fontcoberta,municipi,Total,1474
2018,,Font-rubí,municipi,Homes,702
2018,,Font-rubí,municipi,Dones,652
2018,,Font-rubí,municipi,Total,1354
2018,,Foradada,municipi,Homes,103
2018,,Foradada,municipi,Dones,70
2018,,Foradada,municipi,Total,173
2018,,Forallac,municipi,Homes,843
2018,,Forallac,municipi,Dones,870
2018,,Forallac,municipi,Total,1713
2018,,Forès,municipi,Homes,25
2018,,Forès,municipi,Dones,17
2018,,Forès,municipi,Total,42
2018,,Fornells de la Selva,municipi,Homes,1316
2018,,Fornells de la Selva,municipi,Dones,1333
2018,,Fornells de la Selva,municipi,Total,2649
2018,,Fortià,municipi,Homes,362
2018,,Fortià,municipi,Dones,370
2018,,Fortià,municipi,Total,732
2018,,"Franqueses del Vallès, les",municipi,Homes,10003
2018,,"Franqueses del Vallès, les",municipi,Dones,9765
2018,,"Franqueses del Vallès, les",municipi,Total,19768
2018,,Freginals,municipi,Homes,188
2018,,Freginals,municipi,Dones,181
2018,,Freginals,municipi,Total,369
2018,,"Fuliola, la",municipi,Homes,606
2018,,"Fuliola, la",municipi,Dones,611
2018,,"Fuliola, la",municipi,Total,1217
2018,,Fulleda,municipi,Homes,43
2018,,Fulleda,municipi,Dones,41
2018,,Fulleda,municipi,Total,84
2018,,Gaià,municipi,Homes,93
2018,,Gaià,municipi,Dones,74
2018,,Gaià,municipi,Total,167
2018,,"Galera, la",municipi,Homes,372
2018,,"Galera, la",municipi,Dones,347
2018,,"Galera, la",municipi,Total,719
2018,,Gallifa,municipi,Homes,90
2018,,Gallifa,municipi,Dones,79
2018,,Gallifa,municipi,Total,169
2018,,Gandesa,municipi,Homes,1534
2018,,Gandesa,municipi,Dones,1475
2018,,Gandesa,municipi,Total,3009
2018,,Garcia,municipi,Homes,269
2018,,Garcia,municipi,Dones,256
2018,,Garcia,municipi,Total,525
2018,,"Garidells, els",municipi,Homes,97
2018,,"Garidells, els",municipi,Dones,104
2018,,"Garidells, els",municipi,Total,201
2018,,"Garriga, la",municipi,Homes,7861
2018,,"Garriga, la",municipi,Dones,8366
2018,,"Garriga, la",municipi,Total,16227
2018,,Garrigàs,municipi,Homes,226
2018,,Garrigàs,municipi,Dones,213
2018,,Garrigàs,municipi,Total,439
2018,,Garrigoles,municipi,Homes,94
2018,,Garrigoles,municipi,Dones,81
2018,,Garrigoles,municipi,Total,175
2018,,Garriguella,municipi,Homes,416
2018,,Garriguella,municipi,Dones,424
2018,,Garriguella,municipi,Total,840
2018,,Gavà,municipi,Homes,22916
2018,,Gavà,municipi,Dones,23789
2018,,Gavà,municipi,Total,46705
2018,,Gavet de la Conca,municipi,Homes,133
2018,,Gavet de la Conca,municipi,Dones,141
2018,,Gavet de la Conca,municipi,Total,274
2018,,Gelida,municipi,Homes,3700
2018,,Gelida,municipi,Dones,3671
2018,,Gelida,municipi,Total,7371
2018,,Ger,municipi,Homes,213
2018,,Ger,municipi,Dones,216
2018,,Ger,municipi,Total,429
2018,,Gimenells i el Pla de la Font,municipi,Homes,587
2018,,Gimenells i el Pla de la Font,municipi,Dones,521
2018,,Gimenells i el Pla de la Font,municipi,Total,1108
2018,,Ginestar,municipi,Homes,403
2018,,Ginestar,municipi,Dones,359
2018,,Ginestar,municipi,Total,762
2018,,Girona,municipi,Homes,48030
2018,,Girona,municipi,Dones,52236
2018,,Girona,municipi,Total,100266
2018,,Gironella,municipi,Homes,2396
2018,,Gironella,municipi,Dones,2438
2018,,Gironella,municipi,Total,4834
2018,,Gisclareny,municipi,Homes,15
2018,,Gisclareny,municipi,Dones,11
2018,,Gisclareny,municipi,Total,26
2018,,Godall,municipi,Homes,291
2018,,Godall,municipi,Dones,300
2018,,Godall,municipi,Total,591
2018,,Golmés,municipi,Homes,937
2018,,Golmés,municipi,Dones,927
2018,,Golmés,municipi,Total,1864
2018,,Gombrèn,municipi,Homes,94
2018,,Gombrèn,municipi,Dones,92
2018,,Gombrèn,municipi,Total,186
2018,,Gósol,municipi,Homes,120
2018,,Gósol,municipi,Dones,89
2018,,Gósol,municipi,Total,209
2018,,"Granada, la",municipi,Homes,1077
2018,,"Granada, la",municipi,Dones,1053
2018,,"Granada, la",municipi,Total,2130
2018,,"Granadella, la",municipi,Homes,388
2018,,"Granadella, la",municipi,Dones,340
2018,,"Granadella, la",municipi,Total,728
2018,,Granera,municipi,Homes,56
2018,,Granera,municipi,Dones,24
2018,,Granera,municipi,Total,80
2018,,"Granja d'Escarp, la",municipi,Homes,519
2018,,"Granja d'Escarp, la",municipi,Dones,437
2018,,"Granja d'Escarp, la",municipi,Total,956
2018,,Granollers,municipi,Homes,30023
2018,,Granollers,municipi,Dones,30958
2018,,Granollers,municipi,Total,60981
2018,,Granyanella,municipi,Homes,79
2018,,Granyanella,municipi,Dones,61
2018,,Granyanella,municipi,Total,140
2018,,Granyena de les Garrigues,municipi,Homes,87
2018,,Granyena de les Garrigues,municipi,Dones,57
2018,,Granyena de les Garrigues,municipi,Total,144
2018,,Granyena de Segarra,municipi,Homes,76
2018,,Granyena de Segarra,municipi,Dones,71
2018,,Granyena de Segarra,municipi,Total,147
2018,,Gratallops,municipi,Homes,126
2018,,Gratallops,municipi,Dones,100
2018,,Gratallops,municipi,Total,226
2018,,Gualba,municipi,Homes,750
2018,,Gualba,municipi,Dones,731
2018,,Gualba,municipi,Total,1481
2018,,Gualta,municipi,Homes,220
2018,,Gualta,municipi,Dones,172
2018,,Gualta,municipi,Total,392
2018,,Guardiola de Berguedà,municipi,Homes,458
2018,,Guardiola de Berguedà,municipi,Dones,429
2018,,Guardiola de Berguedà,municipi,Total,887
2018,,"Guiamets, els",municipi,Homes,125
2018,,"Guiamets, els",municipi,Dones,145
2018,,"Guiamets, els",municipi,Total,270
2018,,Guils de Cerdanya,municipi,Homes,278
2018,,Guils de Cerdanya,municipi,Dones,251
2018,,Guils de Cerdanya,municipi,Total,529
2018,,Guimerà,municipi,Homes,146
2018,,Guimerà,municipi,Dones,124
2018,,Guimerà,municipi,Total,270
2018,,"Guingueta d'Àneu, la",municipi,Homes,160
2018,,"Guingueta d'Àneu, la",municipi,Dones,138
2018,,"Guingueta d'Àneu, la",municipi,Total,298
2018,,Guissona,municipi,Homes,3746
2018,,Guissona,municipi,Dones,3288
2018,,Guissona,municipi,Total,7034
2018,,Guixers,municipi,Homes,88
2018,,Guixers,municipi,Dones,50
2018,,Guixers,municipi,Total,138
2018,,Gurb,municipi,Homes,1360
2018,,Gurb,municipi,Dones,1294
2018,,Gurb,municipi,Total,2654
2018,,Horta de Sant Joan,municipi,Homes,598
2018,,Horta de Sant Joan,municipi,Dones,548
2018,,Horta de Sant Joan,municipi,Total,1146
2018,,"Hospitalet de Llobregat, l'",municipi,Homes,126066
2018,,"Hospitalet de Llobregat, l'",municipi,Dones,135002
2018,,"Hospitalet de Llobregat, l'",municipi,Total,261068
2018,,"Hostalets de Pierola, els",municipi,Homes,1502
2018,,"Hostalets de Pierola, els",municipi,Dones,1428
2018,,"Hostalets de Pierola, els",municipi,Total,2930
2018,,Hostalric,municipi,Homes,2096
2018,,Hostalric,municipi,Dones,2043
2018,,Hostalric,municipi,Total,4139
2018,,Igualada,municipi,Homes,19393
2018,,Igualada,municipi,Dones,20147
2018,,Igualada,municipi,Total,39540
2018,,Isona i Conca Dellà,municipi,Homes,546
2018,,Isona i Conca Dellà,municipi,Dones,482
2018,,Isona i Conca Dellà,municipi,Total,1028
2018,,Isòvol,municipi,Homes,159
2018,,Isòvol,municipi,Dones,119
2018,,Isòvol,municipi,Total,278
2018,,Ivars d'Urgell,municipi,Homes,817
2018,,Ivars d'Urgell,municipi,Dones,740
2018,,Ivars d'Urgell,municipi,Total,1557
2018,,Ivars de Noguera,municipi,Homes,174
2018,,Ivars de Noguera,municipi,Dones,163
2018,,Ivars de Noguera,municipi,Total,337
2018,,Ivorra,municipi,Homes,57
2018,,Ivorra,municipi,Dones,47
2018,,Ivorra,municipi,Total,104
2018,,Jafre,municipi,Homes,206
2018,,Jafre,municipi,Dones,184
2018,,Jafre,municipi,Total,390
2018,,"Jonquera, la",municipi,Homes,1620
2018,,"Jonquera, la",municipi,Dones,1613
2018,,"Jonquera, la",municipi,Total,3233
2018,,Jorba,municipi,Homes,431
2018,,Jorba,municipi,Dones,410
2018,,Jorba,municipi,Total,841
2018,,Josa i Tuixén,municipi,Homes,66
2018,,Josa i Tuixén,municipi,Dones,52
2018,,Josa i Tuixén,municipi,Total,118
2018,,Juià,municipi,Homes,180
2018,,Juià,municipi,Dones,155
2018,,Juià,municipi,Total,335
2018,,Juncosa,municipi,Homes,211
2018,,Juncosa,municipi,Dones,182
2018,,Juncosa,municipi,Total,393
2018,,Juneda,municipi,Homes,1785
2018,,Juneda,municipi,Dones,1624
2018,,Juneda,municipi,Total,3409
2018,,Les,municipi,Homes,480
2018,,Les,municipi,Dones,474
2018,,Les,municipi,Total,954
2018,,Linyola,municipi,Homes,1340
2018,,Linyola,municipi,Dones,1320
2018,,Linyola,municipi,Total,2660
2018,,"Llacuna, la",municipi,Homes,469
2018,,"Llacuna, la",municipi,Dones,394
2018,,"Llacuna, la",municipi,Total,863
2018,,Lladó,municipi,Homes,386
2018,,Lladó,municipi,Dones,401
2018,,Lladó,municipi,Total,787
2018,,Lladorre,municipi,Homes,111
2018,,Lladorre,municipi,Dones,116
2018,,Lladorre,municipi,Total,227
2018,,Lladurs,municipi,Homes,95
2018,,Lladurs,municipi,Dones,84
2018,,Lladurs,municipi,Total,179
2018,,"Llagosta, la",municipi,Homes,6595
2018,,"Llagosta, la",municipi,Dones,6772
2018,,"Llagosta, la",municipi,Total,13367
2018,,Llagostera,municipi,Homes,4240
2018,,Llagostera,municipi,Dones,4057
2018,,Llagostera,municipi,Total,8297
2018,,Llambilles,municipi,Homes,353
2018,,Llambilles,municipi,Dones,340
2018,,Llambilles,municipi,Total,693
2018,,Llanars,municipi,Homes,267
2018,,Llanars,municipi,Dones,247
2018,,Llanars,municipi,Total,514
2018,,Llançà,municipi,Homes,2412
2018,,Llançà,municipi,Dones,2456
2018,,Llançà,municipi,Total,4868
2018,,Llardecans,municipi,Homes,239
2018,,Llardecans,municipi,Dones,221
2018,,Llardecans,municipi,Total,460
2018,,Llavorsí,municipi,Homes,171
2018,,Llavorsí,municipi,Dones,181
2018,,Llavorsí,municipi,Total,352
2018,,Lleida,municipi,Homes,68070
2018,,Lleida,municipi,Dones,69786
2018,,Lleida,municipi,Total,137856
2018,,Llers,municipi,Homes,617
2018,,Llers,municipi,Dones,622
2018,,Llers,municipi,Total,1239
2018,,Lles de Cerdanya,municipi,Homes,146
2018,,Lles de Cerdanya,municipi,Dones,109
2018,,Lles de Cerdanya,municipi,Total,255
2018,,Lliçà d'Amunt,municipi,Homes,7738
2018,,Lliçà d'Amunt,municipi,Dones,7373
2018,,Lliçà d'Amunt,municipi,Total,15111
2018,,Lliçà de Vall,municipi,Homes,3299
2018,,Lliçà de Vall,municipi,Dones,3181
2018,,Lliçà de Vall,municipi,Total,6480
2018,,Llimiana,municipi,Homes,86
2018,,Llimiana,municipi,Dones,56
2018,,Llimiana,municipi,Total,142
2018,,Llinars del Vallès,municipi,Homes,4907
2018,,Llinars del Vallès,municipi,Dones,4931
2018,,Llinars del Vallès,municipi,Total,9838
2018,,Llívia,municipi,Homes,764
2018,,Llívia,municipi,Dones,664
2018,,Llívia,municipi,Total,1428
2018,,"Lloar, el",municipi,Homes,62
2018,,"Lloar, el",municipi,Dones,56
2018,,"Lloar, el",municipi,Total,118
2018,,Llobera,municipi,Homes,107
2018,,Llobera,municipi,Dones,88
2018,,Llobera,municipi,Total,195
2018,,Llorac,municipi,Homes,56
2018,,Llorac,municipi,Dones,44
2018,,Llorac,municipi,Total,100
2018,,Llorenç del Penedès,municipi,Homes,1146
2018,,Llorenç del Penedès,municipi,Dones,1181
2018,,Llorenç del Penedès,municipi,Total,2327
2018,,Lloret de Mar,municipi,Homes,19099
2018,,Lloret de Mar,municipi,Dones,18251
2018,,Lloret de Mar,municipi,Total,37350
2018,,"Llosses, les",municipi,Homes,122
2018,,"Llosses, les",municipi,Dones,97
2018,,"Llosses, les",municipi,Total,219
2018,,Lluçà,municipi,Homes,135
2018,,Lluçà,municipi,Dones,141
2018,,Lluçà,municipi,Total,276
2018,,Maçanet de Cabrenys,municipi,Homes,336
2018,,Maçanet de Cabrenys,municipi,Dones,345
2018,,Maçanet de Cabrenys,municipi,Total,681
2018,,Maçanet de la Selva,municipi,Homes,3561
2018,,Maçanet de la Selva,municipi,Dones,3358
2018,,Maçanet de la Selva,municipi,Total,6919
2018,,Madremanya,municipi,Homes,136
2018,,Madremanya,municipi,Dones,146
2018,,Madremanya,municipi,Total,282
2018,,Maià de Montcal,municipi,Homes,217
2018,,Maià de Montcal,municipi,Dones,196
2018,,Maià de Montcal,municipi,Total,413
2018,,Maials,municipi,Homes,511
2018,,Maials,municipi,Dones,420
2018,,Maials,municipi,Total,931
2018,,Maldà,municipi,Homes,115
2018,,Maldà,municipi,Dones,110
2018,,Maldà,municipi,Total,225
2018,,Malgrat de Mar,municipi,Homes,9217
2018,,Malgrat de Mar,municipi,Dones,9222
2018,,Malgrat de Mar,municipi,Total,18439
2018,,Malla,municipi,Homes,140
2018,,Malla,municipi,Dones,131
2018,,Malla,municipi,Total,271
2018,,Manlleu,municipi,Homes,10068
2018,,Manlleu,municipi,Dones,10126
2018,,Manlleu,municipi,Total,20194
2018,,Manresa,municipi,Homes,37311
2018,,Manresa,municipi,Dones,38939
2018,,Manresa,municipi,Total,76250
2018,,Marçà,municipi,Homes,320
2018,,Marçà,municipi,Dones,279
2018,,Marçà,municipi,Total,599
2018,,Margalef,municipi,Homes,57
2018,,Margalef,municipi,Dones,37
2018,,Margalef,municipi,Total,94
2018,,Marganell,municipi,Homes,127
2018,,Marganell,municipi,Dones,131
2018,,Marganell,municipi,Total,258
2018,,Martorell,municipi,Homes,14179
2018,,Martorell,municipi,Dones,13671
2018,,Martorell,municipi,Total,27850
2018,,Martorelles,municipi,Homes,2410
2018,,Martorelles,municipi,Dones,2384
2018,,Martorelles,municipi,Total,4794
2018,,Mas de Barberans,municipi,Homes,285
2018,,Mas de Barberans,municipi,Dones,292
2018,,Mas de Barberans,municipi,Total,577
2018,,Masarac i Vilarnadal,municipi,Homes,140
2018,,Masarac i Vilarnadal,municipi,Dones,132
2018,,Masarac i Vilarnadal,municipi,Total,272
2018,,Masdenverge,municipi,Homes,544
2018,,Masdenverge,municipi,Dones,522
2018,,Masdenverge,municipi,Total,1066
2018,,"Masies de Roda, les",municipi,Homes,354
2018,,"Masies de Roda, les",municipi,Dones,350
2018,,"Masies de Roda, les",municipi,Total,704
2018,,"Masies de Voltregà, les",municipi,Homes,1543
2018,,"Masies de Voltregà, les",municipi,Dones,1581
2018,,"Masies de Voltregà, les",municipi,Total,3124
2018,,Masllorenç,municipi,Homes,275
2018,,Masllorenç,municipi,Dones,223
2018,,Masllorenç,municipi,Total,498
2018,,"Masnou, el",municipi,Homes,11266
2018,,"Masnou, el",municipi,Dones,12074
2018,,"Masnou, el",municipi,Total,23340
2018,,"Masó, la",municipi,Homes,150
2018,,"Masó, la",municipi,Dones,126
2018,,"Masó, la",municipi,Total,276
2018,,Maspujols,municipi,Homes,410
2018,,Maspujols,municipi,Dones,389
2018,,Maspujols,municipi,Total,799
2018,,Masquefa,municipi,Homes,4338
2018,,Masquefa,municipi,Dones,4303
2018,,Masquefa,municipi,Total,8641
2018,,"Masroig, el",municipi,Homes,275
2018,,"Masroig, el",municipi,Dones,223
2018,,"Masroig, el",municipi,Total,498
2018,,Massalcoreig,municipi,Homes,334
2018,,Massalcoreig,municipi,Dones,251
2018,,Massalcoreig,municipi,Total,585
2018,,Massanes,municipi,Homes,394
2018,,Massanes,municipi,Dones,336
2018,,Massanes,municipi,Total,730
2018,,Massoteres,municipi,Homes,122
2018,,Massoteres,municipi,Dones,110
2018,,Massoteres,municipi,Total,232
2018,,Matadepera,municipi,Homes,4666
2018,,Matadepera,municipi,Dones,4625
2018,,Matadepera,municipi,Total,9291
2018,,Mataró,municipi,Homes,62945
2018,,Mataró,municipi,Dones,64043
2018,,Mataró,municipi,Total,126988
2018,,Mediona,municipi,Homes,1170
2018,,Mediona,municipi,Dones,1161
2018,,Mediona,municipi,Total,2331
2018,,Menàrguens,municipi,Homes,450
2018,,Menàrguens,municipi,Dones,351
2018,,Menàrguens,municipi,Total,801
2018,,Meranges,municipi,Homes,58
2018,,Meranges,municipi,Dones,40
2018,,Meranges,municipi,Total,98
2018,,Mieres,municipi,Homes,159
2018,,Mieres,municipi,Dones,153
2018,,Mieres,municipi,Total,312
2018,,"Milà, el",municipi,Homes,90
2018,,"Milà, el",municipi,Dones,93
2018,,"Milà, el",municipi,Total,183
2018,,Miralcamp,municipi,Homes,676
2018,,Miralcamp,municipi,Dones,671
2018,,Miralcamp,municipi,Total,1347
2018,,Miravet,municipi,Homes,380
2018,,Miravet,municipi,Dones,326
2018,,Miravet,municipi,Total,706
2018,,Moià,municipi,Homes,3147
2018,,Moià,municipi,Dones,3043
2018,,Moià,municipi,Total,6190
2018,,"Molar, el",municipi,Homes,147
2018,,"Molar, el",municipi,Dones,134
2018,,"Molar, el",municipi,Total,281
2018,,Molins de Rei,municipi,Homes,12499
2018,,Molins de Rei,municipi,Dones,13188
2018,,Molins de Rei,municipi,Total,25687
2018,,Mollerussa,municipi,Homes,7543
2018,,Mollerussa,municipi,Dones,7197
2018,,Mollerussa,municipi,Total,14740
2018,,Mollet de Peralada,municipi,Homes,98
2018,,Mollet de Peralada,municipi,Dones,92
2018,,Mollet de Peralada,municipi,Total,190
2018,,Mollet del Vallès,municipi,Homes,25152
2018,,Mollet del Vallès,municipi,Dones,25981
2018,,Mollet del Vallès,municipi,Total,51133
2018,,Molló,municipi,Homes,159
2018,,Molló,municipi,Dones,169
2018,,Molló,municipi,Total,328
2018,,"Molsosa, la",municipi,Homes,54
2018,,"Molsosa, la",municipi,Dones,55
2018,,"Molsosa, la",municipi,Total,109
2018,,Monistrol de Calders,municipi,Homes,357
2018,,Monistrol de Calders,municipi,Dones,320
2018,,Monistrol de Calders,municipi,Total,677
2018,,Monistrol de Montserrat,municipi,Homes,1501
2018,,Monistrol de Montserrat,municipi,Dones,1454
2018,,Monistrol de Montserrat,municipi,Total,2955
2018,,Montagut i Oix,municipi,Homes,475
2018,,Montagut i Oix,municipi,Dones,424
2018,,Montagut i Oix,municipi,Total,899
2018,,Montblanc,municipi,Homes,3738
2018,,Montblanc,municipi,Dones,3646
2018,,Montblanc,municipi,Total,7384
2018,,Montbrió del Camp,municipi,Homes,1456
2018,,Montbrió del Camp,municipi,Dones,1372
2018,,Montbrió del Camp,municipi,Total,2828
2018,,Montcada i Reixac,municipi,Homes,17522
2018,,Montcada i Reixac,municipi,Dones,18077
2018,,Montcada i Reixac,municipi,Total,35599
2018,,Montclar,municipi,Homes,66
2018,,Montclar,municipi,Dones,63
2018,,Montclar,municipi,Total,129
2018,,Montellà i Martinet,municipi,Homes,307
2018,,Montellà i Martinet,municipi,Dones,247
2018,,Montellà i Martinet,municipi,Total,554
2018,,Montesquiu,municipi,Homes,492
2018,,Montesquiu,municipi,Dones,476
2018,,Montesquiu,municipi,Total,968
2018,,Montferrer i Castellbò,municipi,Homes,578
2018,,Montferrer i Castellbò,municipi,Dones,496
2018,,Montferrer i Castellbò,municipi,Total,1074
2018,,Montferri,municipi,Homes,206
2018,,Montferri,municipi,Dones,177
2018,,Montferri,municipi,Total,383
2018,,Montgai,municipi,Homes,327
2018,,Montgai,municipi,Dones,308
2018,,Montgai,municipi,Total,635
2018,,Montgat,municipi,Homes,5832
2018,,Montgat,municipi,Dones,5987
2018,,Montgat,municipi,Total,11819
2018,,Montmajor,municipi,Homes,237
2018,,Montmajor,municipi,Dones,228
2018,,Montmajor,municipi,Total,465
2018,,Montmaneu,municipi,Homes,88
2018,,Montmaneu,municipi,Dones,66
2018,,Montmaneu,municipi,Total,154
2018,,"Montmell, el",municipi,Homes,764
2018,,"Montmell, el",municipi,Dones,673
2018,,"Montmell, el",municipi,Total,1437
2018,,Montmeló,municipi,Homes,4298
2018,,Montmeló,municipi,Dones,4486
2018,,Montmeló,municipi,Total,8784
2018,,Montoliu de Lleida,municipi,Homes,236
2018,,Montoliu de Lleida,municipi,Dones,233
2018,,Montoliu de Lleida,municipi,Total,469
2018,,Montoliu de Segarra,municipi,Homes,105
2018,,Montoliu de Segarra,municipi,Dones,85
2018,,Montoliu de Segarra,municipi,Total,190
2018,,Montornès de Segarra,municipi,Homes,46
2018,,Montornès de Segarra,municipi,Dones,52
2018,,Montornès de Segarra,municipi,Total,98
2018,,Montornès del Vallès,municipi,Homes,8167
2018,,Montornès del Vallès,municipi,Dones,8096
