anyo,id_territori,territori,desglose,categoria,subcategoria,sexe,grup_edat,valor
2011,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,No hi consta,Delitos (antiguo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Homes,18-20,251
2011,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Homes,18-20,19
2011,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Homes,18-20,4
2011,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Homes,18-20,10
2011,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Homes,18-20,199
2011,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Homes,18-20,7
2011,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Homes,18-20,3
2011,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Homes,18-20,7
2011,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Homes,18-20,2
2011,137,Cataluña,edat_delicte,No hi consta,Delitos (nuevo Código penal),Homes,18-20,0
2011,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Homes,18-20,251
2011,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Falsedades,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,No hi consta,Delitos (antiguo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Dones,18-20,11
2011,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Dones,18-20,6
2011,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Dones,18-20,5
2011,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,No hi consta,Delitos (nuevo Código penal),Dones,18-20,0
2011,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Dones,18-20,11
2012,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Total,18-20,251
2012,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Total,18-20,16
2012,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Total,18-20,16
2012,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Total,18-20,13
2012,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Total,18-20,1
2012,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Total,18-20,154
2012,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Total,18-20,11
2012,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Total,18-20,1
2012,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Total,18-20,0
2012,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Total,18-20,8
2012,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Total,18-20,4
2012,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Total,18-20,25
2012,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Total,18-20,2
2012,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Total,18-20,251
2012,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Homes,18-20,244
2012,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Homes,18-20,16
2012,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Homes,18-20,15
2012,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Homes,18-20,13
2012,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Homes,18-20,1
2012,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Homes,18-20,150
2012,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Homes,18-20,9
2012,137,Cataluña,edat_delicte,De las falsedades,Delitos (nuevo Código penal),Homes,18-20,1
2012,137,Cataluña,edat_delicte,Contra la Administración pública,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Constitución,Delitos (nuevo Código penal),Homes,18-20,0
2012,137,Cataluña,edat_delicte,Contra el orden público,Delitos (nuevo Código penal),Homes,18-20,8
2012,137,Cataluña,edat_delicte,Faltas,Delitos (nuevo Código penal),Homes,18-20,4
2012,137,Cataluña,edat_delicte,Violencia de género,Delitos (nuevo Código penal),Homes,18-20,25
2012,137,Cataluña,edat_delicte,Otros,Delitos (nuevo Código penal),Homes,18-20,2
2012,137,Cataluña,edat_delicte,Total,Delitos (nuevo Código penal),Homes,18-20,244
2012,137,Cataluña,edat_delicte,Delitos (antiguo Código penal),,Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad interior del Estado (1),Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Calsedades,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la Administración de justicia,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la salud pública y el medio ambiente,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad del tráfico,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,De los funcionarios públicos en el ejercicio de su cargo,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra las personas,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra el honor,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad y la seguridad,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la propiedad,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,De la imprudencia punible,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Leyes especiales (contrabando y defraudación),Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Faltas,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Otros,Delitos (antiguo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Delitos (nuevo Código penal),,Dones,18-20,7
2012,137,Cataluña,edat_delicte,Del homicidio,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,De las lesiones,Delitos (nuevo Código penal),Dones,18-20,1
2012,137,Cataluña,edat_delicte,Contra la libertad,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Torturas y contra la integridad moral,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la libertad sexual,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Omisión del deber de socorro,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,"Contra la intimidad, el derecho a la propia imagen y la inviolabilidad de domicilio",Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra el honor,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra las relaciones familiares,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra los derechos de los ciudadanos extrangeros,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra el patrimonio y el orden socioeconómico,Delitos (nuevo Código penal),Dones,18-20,4
2012,137,Cataluña,edat_delicte,Contra la Hacienda Pública,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra el derecho de los trabajadores,Delitos (nuevo Código penal),Dones,18-20,0
2012,137,Cataluña,edat_delicte,Contra la seguridad colectiva y la salud pública,Delitos (nuevo Código penal),Dones,18-20,2
